full_text_comments,full_text_comments_preprocessed
@anvie wowo masih blm sadar dengan ini sumber alam dimasa depan penting banget nanti,wowo blm sadar sumber alam dimasa
@anvie Trmasuk di indon sudah di jajah Melalui Perang tarif indonesia bertekuk lutut tanpa perlawanan LOL,trmasuk indon jajah perang tarif indonesia bertekuk lutut perlawanan lol
@anvie True,true
@anvie 🇰🇵🇰🇵🇰🇵🇰🇵😍😍😍,
"@anvie ""Who's laughing now?"" Comrade Kim",who laughing now comrade kim
@anvie GOAT,goat
@anvie Tp krn nuklir nya negara nya jadi miskin.. di atas kertas kaya SDA tp realita nya korut miskin krn byk sanksi,krn nuklir negara miskin kertas kaya sda realita korut miskin krn byk sanksi
"@anvie Bang Kim Jong Un, tolong dong ambil wargamu satu ini, dia mengidolakanmu 😜🤡🤪😂🤣",bang kim jong ambil wargamu mengidolakanmu
@anvie @ilhampurnama887 Berpengalaman selama 75 tahun,berpengalaman
"@anvie Kalo cadangan minyak indonesia sebanyak timur tengah udh pasti diinvasi jga dari jaman soeharto, alih2 penegakan hukum dari pelanggaran HAM berat oleh seorang diktator",cadangan minyak indonesia timur udh diinvasi jga jaman soeharto alih penegakan hukum pelanggaran ham berat diktator
@anvie Bener,bener
@anvie The real ASING DAN ANTEK2NYA 😂 itu nyata,the real asing anteknya nyata
@anvie Next indonesia,next indonesia
@yaniarsim @Gerindra Produktif untuk kaum dan kerabat dekat,produktif kaum kerabat
@yaniarsim @Gerindra Menlu apa  Mendagri sih bapak ini.. apa bener jadi jubir presiden aja lebih cocok.,menlu mendagri bener jubir presiden cocok
"@yaniarsim @Gerindra Balek orba, ntar diisi pensiun serdadu",balek orba ntar diisi pensiun serdadu
@yaniarsim @Gerindra Bukan rakyat yg menentukan besar kecilnya biaya yo🤭🫣🤣,rakyat menentukan kecilnya biaya
@yaniarsim @Gerindra mantap lanjut sukak sukak kelen lah,mantap sukak sukak kelen
"@yaniarsim @Gerindra Sekelas Menlu ngomong beginian, jubir partai kah. Makin ga jelas menteri skrg... ASBUN semua🤬🤬",sekelas menlu ngomong jubir partai menteri skrg asbun
@yaniarsim @Gerindra udah INKOMPETEN...MAU MERUSAK PULA KONSTITUSI...,inkompeten merusak konstitusi
"@yaniarsim @Gerindra Om gie udah pulih &amp; g perot lg, meski masih kesulitan omon.",gie pulih amp perot kesulitan omon
"@yaniarsim @Gerindra Jk kualitas isi parlemennya macam hari jg ... 🤷
gelap semakin pekat.",kualitas isi parlemennya gelap pekat
@yaniarsim @Gerindra biar keluarga besar kita bisa menjadi pemimpin... dan abadi,biar keluarga pemimpin abadi
@yaniarsim @Gerindra Dia bukan jubir tapi sekjen Gerindra,jubir sekjen gerindra
"@yaniarsim @Gerindra Capek2 reformasi, ujung2nya kembali ke efa kadal2an.",capek reformasi ujungnya efa kadalan
@yaniarsim @Gerindra Manusia rakus tamak bin serakah,manusia rakus tamak bin serakah
"@yaniarsim @Gerindra Sudah....gk usah aiueo, langsung aja jaman orba n orde lama dibuat lagi, KKN di makmurkan lagi, rakyat, pers di bungkam,",aiueo langsung jaman orba orde kkn makmurkan rakyat pers bungkam
"@yaniarsim @Gerindra Di DPR dan dprd yg milih anggota Gerinda dan yg dipilih orang Gerindra. Cakep,,,!!!",dpr dprd milih anggota gerinda dipilih gerindra cakep
@yaniarsim @Gerindra Emang ada partai yang waras??,emang partai waras
"@yaniarsim @Gerindra Kapan mikirin  Rakyat,,,     !!
Suara Rakyat  untuk  kekuasaan mlulu yg  diincar  .",mikirin rakyat suara rakyat kekuasaan mlulu diincar
@yaniarsim @Gerindra Makin terkuak busuknya bernegara,terkuak busuknya bernegara
@yaniarsim @Gerindra Keberlanjutan oh keberlanjutan,keberlanjutan keberlanjutan
@yaniarsim @Gerindra Mereka adalah pengemis yg TIDAK TAU DIUNTUNG,pengemis diuntung
@yaniarsim @Gerindra lah menlu kok ngurusin soal pilkada?,menlu ngurusin pilkada
@yaniarsim @Gerindra auto mendagri,auto mendagri
@yaniarsim @Gerindra Menlu... Menteri luar kebiasaan,menlu menteri kebiasaan
@yaniarsim @Gerindra Korupsi akan semakin subur,korupsi subur
@yaniarsim @Gerindra Partai licik,partai licik
@yaniarsim @Gerindra Bubarin PARPOL2 gak guna bagi kesejahteraan ekonomi rakyat Indonesia.,bubarin parpol kesejahteraan ekonomi rakyat indonesia
@yaniarsim @Gerindra wanjay orprab,wanjay orprab
"@yaniarsim @Gerindra Kalian itu hidup dari uang rakyat, kok bisa rakyat dikesampingkan dalam pemilihan kepala daerah yg akan memimpin rakyat didaerah , dasar otak sampah!!",hidup uang rakyat rakyat dikesampingkan pemilihan kepala daerah memimpin rakyat didaerah dasar otak sampah
"@yaniarsim @Gerindra • Inilah cerminan yg ada di benak Prabowo: Politik &amp; Kekuasaan.
• BUKAN PERBAIKAN EKONOMI &amp; PENCIPTAAN LAPANGAN KERJA.",cerminan benak prabowo politik amp kekuasaan perbaikan ekonomi amp penciptaan lapangan kerja
@yaniarsim @Gerindra Jabatan dan kekuasaan,jabatan kekuasaan
"@yaniarsim @Gerindra Pilkada langsung aja oleh mulyono, parcok bisa diakalin walaupun dengan biaya tinggi. Apalagi ini, lewat Perwakilan. Jangan jangan INGIN NGAKALI DENGAN BIAYA RENDAH",pilkada langsung mulyono parcok diakalin biaya perwakilan ngakali biaya rendah
@yaniarsim @Gerindra Menteri bego,menteri bego
@yaniarsim @Gerindra bentar lg pilpres digituin,bentar pilpres digituin
@yaniarsim @Gerindra Orba 2.1,orba
"@yaniarsim @Gerindra Mas ono, tugas anda ngurusi politik luar negeri, koq malah ngurus politik dalam negeri?",mas ono tugas ngurusi politik negeri koq ngurus politik negeri
"@yaniarsim @Gerindra Seharusny klu ssh mentri, lepaskn jabatan di partai
Fokus kerja ut negar
Hanya habibie yg blm ada lawan
Seorg sipil tulen, menjabat kuramg dr 2 thn tanpa wakil, berani membuang ke partaian demi negara",seharusny klu ssh mentri lepaskn jabatan partai fokus kerja negar habibie blm lawan seorg sipil tulen menjabat kuramg thn wakil berani membuang partaian negara
@NataliusPigai2 Penjilat https://t.co/1wz6uSZ97J,penjilat
"@NataliusPigai2 Jangan kau kerdilkan kapasitas menteri LN kita diera Presiden Soeharto dan Presiden SBY, diera mereka dunia sangat mengakui dan sangat menghargai Indonesia. 
Kalau dibandingkan diera Jokowi, OK lah sedikit lebih baik krn Presiden Prabowo lebih aktif politik luar negerinya tapi",kau kerdilkan kapasitas menteri diera presiden soeharto presiden sby diera dunia mengakui menghargai indonesia dibandingkan diera jokowi krn presiden prabowo aktif politik negerinya
@NataliusPigai2 Yaelah paaak..,yaelah paaak
@NataliusPigai2 Tanah adat Pqpua diserobot mafia tanah ngga pernah muncul menteri HAMnya Padahal dari Papua juga Giliran orang sampaikan kritik dianggap tidak paham HAM Makanya jangan kebanyakan isap cerutu pak Cobain rokok kretek biar ga korslet,tanah adat pqpua diserobot mafia tanah ngga muncul menteri hamnya papua giliran kritik dianggap paham ham kebanyakan isap cerutu cobain rokok kretek biar korslet
@NataliusPigai2 Mentri paling GobLoG seBumi,mentri goblog sebumi
"@NataliusPigai2 Anda tuh sekarang statusnya Menteri Pak, coba tunjukan kualitas dan kualifikasi anda.",tuh statusnya menteri coba tunjukan kualitas kualifikasi
@NataliusPigai2 lowong banget kayanya waktunya sampe bisa ngetweet balesin gini pak. biar ada kerjaan coba tolong adili kasus affan dulu minimal,lowong kayanya sampe ngetweet balesin gini biar kerjaan coba adili affan minimal
@NataliusPigai2 Dari cara jawab kritik aja kita udah tau siapa yang inkompeten 😂 malu ah,kritik inkompeten malu
@NataliusPigai2 ngetikmu elek,ngetikmu elek
"@NataliusPigai2 Tipikal penjilat !. 
Narasi anda kosong seperti kosongnya kepala anda.",tipikal penjilat narasi kosong kosongnya kepala
"@NataliusPigai2 Pigay ni  nggak pernah keliatan jelas kerjanya, ada kasus ham nggak pernah muncul, sekalinya keliatan malah kek mending diem aja anjir alias lu ngapain ngejabat dengan kerjaan sebobrok ini gay?",pigay keliatan kerjanya ham muncul sekalinya keliatan kek mending diem anjir alias ngapain ngejabat kerjaan sebobrok gay
"@NataliusPigai2 Jgn anti kritik lah. Kl gak mau dikritik dan dikasi msukan, ya jgn duduk di pemerintahan. Lgian saran dan masukan pak Dino ini sngat bagus dan bernas. Emang Sugiono ini menlu yg kalibernya msh dibawah mantan menlu2 seblumnya. Harus berbenah. 

Pak, saran saya pake bahasa",jgn anti kritik dikritik dikasi msukan jgn duduk pemerintahan lgian saran masukan dino sngat bagus bernas emang sugiono menlu kalibernya msh dibawah mantan menlu seblumnya berbenah saran pake bahasa
"@NataliusPigai2 Cari tim medsos gih.
Biar nggak berantakan kalimatnya, cukup kerjaan aja yg berantakan",cari tim medsos gih biar berantakan kalimatnya kerjaan berantakan
"@NataliusPigai2 ""di pinggiran"" bukan ""dipinggiran"" https://t.co/vI3uhzfHq4",pinggiran dipinggiran
@NataliusPigai2 Ape lu kata bodat!!! https://t.co/CkjcNFcH1e,ape bodat
@NataliusPigai2 Sambil teriak-teriak ngk pak pig ?,teriak teriak ngk pig
@NataliusPigai2 Kenapa jadi Anda yg kepanasan 🤣 Asal bicara. DPJ gak pernah jadi menlu kelesssss. Educate yourself!!,kepanasan bicara dpj menlu kelesssss educate yourself
@NataliusPigai2 Bangun bos.. jangan tidur Mulu..,bangun bos tidur mulu
"@NataliusPigai2 Kasihan sungguh kasihan bangsa ini diserahkan/dikelola oleh orang2 absurd dan arogan mestinya setiap kritik dan masukan  harus dijadikan pelajaran ini malah tambah sombong dan merasa paling  hebat! 
Sptinya perlu lebih banyak pasir kaca utk membuat cermin lebih banyak!!!",kasihan sungguh kasihan bangsa diserahkan dikelola absurd arogan mestinya kritik masukan dijadikan pelajaran sombong hebat sptinya pasir kaca utk cermin
@NataliusPigai2 Iya,iya
"@NataliusPigai2 Pigai hak usah bajasa inggris, bahasa ingris lu ancur! (Boken Emglish)",pigai hak bajasa inggris bahasa ingris ancur boken emglish
@NataliusPigai2 MONYET https://t.co/vSX0U2kNE0,monyet
@NataliusPigai2 https://t.co/xVGV189Wnb,
@NataliusPigai2 Haluuuuu haluu bandung,haluuuuu haluu bandung
"@NataliusPigai2 Apa urusan anda Pigai? 
Lebih baik anda fokus urus HAM, rakyat kritis di kriminalisasi",urusan pigai fokus urus ham rakyat kritis kriminalisasi
@NataliusPigai2 Gue dengan pemikiran yg masih waras dan nalar masih jalan masih make sense kritikan pak Dino lah dibanding elu mulut besar kinerja nol,pemikiran waras nalar jalan make sense kritikan dino dibanding elu mulut kinerja nol
"@NataliusPigai2 Saya kira anda pejuang HAM sehingga dipercaya jadi menteri HAM, tapi ternyata anda sama saja dengan yang anda tuduh penjahat HAM dan lebih buruknya anda menjilat pantat mereka hanya agar anda tidak dibuang dari cyrcle mereka yang tidak peduli akan HAM.",pejuang ham dipercaya menteri ham tuduh penjahat ham buruknya menjilat pantat dibuang cyrcle peduli ham
"@NataliusPigai2 Udah bagus kerjanya bakar cerutu sambil monyong² ga jelas, malah milih jadi menteri. Begini ini contoh orang yg halu, menganggap diri sendiri paling hebat padahal di mata orang lain kelihatan sekali kosongnya. 

Ngomong aja gelagepan ga jelas bukannya ngaca, introspeksi.",bagus kerjanya bakar cerutu monyong milih menteri contoh halu menganggap hebat mata kosongnya ngomong gelagepan ngaca introspeksi
@NataliusPigai2 halah.. otak lo yang ZONK cuk...,halah otak zonk cuk
@NataliusPigai2 Kata-kata hari ini:,
@NataliusPigai2 Ngomong apasih?,ngomong apasih
"@NataliusPigai2 ini akunnya benda apa ya, koq ngomongin HAM",akunnya benda koq ngomongin ham
@NataliusPigai2 statemen ini menunjukkan negara ini tdk membutuhkan orang pandai di bidangnya. sebaliknya setolol apapun asal loyal dan lihai menutup kebusukan rezim maka dia akan selamat,statemen negara tdk membutuhkan pandai bidangnya setolol apapun loyal lihai menutup kebusukan rezim selamat
@NataliusPigai2 Maksut loe,maksut
"@NataliusPigai2 Bahasa Indonesianya berantakan sekali, 
Bahasa Inggris nya pun jg ga masuk,
Hei kau Natalius Pigai,
Kenapa kau blukutuk blukutuk?",bahasa indonesianya berantakan bahasa inggris masuk hei kau natalius pigai kau blukutuk blukutuk
@NataliusPigai2 A joke and a disgrace. You are.,joke and disgrace you are
"@NataliusPigai2 Kerja ente aja dulu beneralin pigai, banyak masalah HAM ente gak ada tuh fungsinya",kerja ente beneralin pigai ham ente tuh fungsinya
"@NataliusPigai2 Weits! Komentar tajam dan tanpa tedeng aling-aling. Khas Pace Pigai yang selalu berani bersuara lantang.

Kita tunggu respon Pak @dinopattidjalal dan para pendukungnya. Pak @Menlu_RI Sugiono juga jangan diam saja. Tanggapi juga langsung dong biar jadi diskursus publik.",weits komentar tajam tedeng aling aling khas pace pigai berani bersuara lantang tunggu respon pendukungnya sugiono diam tanggapi langsung biar diskursus publik
"@NataliusPigai2 @grok artinya ini apa?
""Indonesia on going to high performance, level, class then previous, when Dino led!""",indonesia going high performance level class then previous when dino led
@NataliusPigai2 Bahasa Inggrisnya ‘susah dipahami’. Lebih baik pakai bahasa Indonesia yang baik dan benar.,bahasa inggrisnya susah dipahami pakai bahasa indonesia
"@NataliusPigai2 1. Your English is a joke 
2. Logika anda bahkan g sampe untuk memahami substansi kritik Pak Dino 
3. Lo jadi menteri jalur ngejilat. Bkn krn kompeten. Gausah ngerasa paling pinter soal HAM
4. Lo dibayar pake pajak gw, gausah petentang petenteng. Lo pikir lebih tinggi dr rakyat?",your english joke logika sampe memahami substansi kritik dino menteri jalur ngejilat bkn krn kompeten gausah ngerasa pinter ham dibayar pake pajak gausah petentang petenteng pikir rakyat
"@NataliusPigai2 Pengen komen juga, tapi gimana yaa? Maksud saya, masukan Pak @dinopattidjalal yang bagus dan dengan penyampaian santun begitu, kok ditanggapi gini sih? 
Kaka Bos.. stop sudah eee 😞",pengen komen gimana yaa maksud masukan bagus penyampaian santun ditanggapi gini kaka bos stop eee
"@NataliusPigai2 Mapenduma 96, Biak berdarah 98, Wasior 2000, Theys H Eluay, Wamena, Paniai, dan lain sebagainya, berakhir tanpa kejelasan...",mapenduma biak berdarah wasior theys eluay wamena paniai kejelasan
@NataliusPigai2 Bocah kosong,bocah kosong
"@NataliusPigai2 Self claim mah gampang bang. U tuh bahkan mendekati kata kompeten pun tuh enggak ya, astaga",self claim gampang bang tuh mendekati kompeten tuh astaga
"@NataliusPigai2 Jawaban anda menunjukan kualitas anda bung @NataliusPigai2 ..netizen indo itu cerdas cerdas, jg songong..buktikan saja kinerja anda di Kemenham.. kami semua melihat siapa yg bekerja siapa yg tidak, siapa pahlawan dan siapa penghianat..!!",menunjukan kualitas netizen indo cerdas cerdas songong buktikan kinerja kemenham pahlawan penghianat
@NataliusPigai2 Lu aja gatau harus ngapain kan?,gatau ngapain
@NataliusPigai2 bisa kerja ga pak?🦆,kerja
"@NataliusPigai2 Kapasitas kaka Pigai sudah sangat mumpuni untuk jadi Menlu, semoga segera diberi krpercayaan..",kapasitas kaka pigai mumpuni menlu semoga krpercayaan
@NataliusPigai2 blukutuk blukutuk,blukutuk blukutuk
@NataliusPigai2 Pak mending mandi dulu,mending mandi
"@NataliusPigai2 Noh, Baca Bang @JanissaryD_Last 😌

Bacaaaaa...!!! 😡😭",noh baca bang bacaaaaa
"@NataliusPigai2 Nyapu mulu, ART kah",nyapu mulu art
@NataliusPigai2 Di kritik itu bales dgn elegan dgn data dgn narasi yg baik tidak menjatuhkan toh kritikan nya niat baik. Dgn statement lo ini gw makin yakin bobroknya mentri2 prabowo. Sampah,kritik bales dgn elegan dgn data dgn narasi menjatuhkan kritikan niat dgn statement bobroknya mentri prabowo sampah
"@NataliusPigai2 ""Sejauh ini, ini yg paling jauh""",
@NataliusPigai2 Stres ye wong iki,stres iki
"@NataliusPigai2 Menteri HAM yang anti kebebasan berpendapat, we're so over",menteri ham anti kebebasan berpendapat over
@NataliusPigai2 Rezim dungu hasil pilihan orang dungu,rezim dungu hasil pilihan dungu
"@NataliusPigai2 “Pak Menteri, baru kali ini Indonesia dipandang dunia, sebelumnya kami dipinggiran” (mungkin maksudnya “dipinggirkan” ya). Well, anyone who watched Bu Retno’s UNGA speech on Palestine would have to disagree. 

Gak ada tanda2 kita dipinggirkan di bawah Bu Retno ☺️",menteri kali indonesia dipandang dunia dipinggiran maksudnya dipinggirkan well anyone who watched retno unga speech palestine would have disagree tanda dipinggirkan retno
@NataliusPigai2 kata gue u yg belajar komunikasi publik lagi ya pak pigai 🙏🏼,belajar komunikasi publik pigai
"@NataliusPigai2 Pak Pigai, siapa tahu di lain kesempatan perlu juru alih bahasa yg oke, saya ready. Saya berikan contoh penulisannya pak. https://t.co/To56SbNrrR",pigai kesempatan juru alih bahasa oke ready contoh penulisannya
@NataliusPigai2 Hubungannya dengan HAM apa? Kan lagi ngomongin komunikasi politik. Bukan cara bikin Burger https://t.co/PcxcUs5BT6,hubungannya ham ngomongin komunikasi politik bikin burger
@NataliusPigai2 Bahasa inggrisnya blepotan woy..,bahasa inggrisnya blepotan woy
@NataliusPigai2 Pace. Stop sudah.,pace stop
@NataliusPigai2 Pak langganana duolingo dulu gih,langganana duolingo gih
@NataliusPigai2 Makhluk ini suka bgt nampar muka sendiri,makhluk bgt nampar muka
"@NataliusPigai2 Lo pada mabok apaan dah, asik banget",mabok dah asik
@NataliusPigai2 Langsung oasang badan ya? Sugiono lah yang harus yg jawab kritikan tersebut.,langsung oasang badan sugiono kritikan
@NataliusPigai2 Pak motor masukin dulu ke dalem pak,motor masukin dalem
@NataliusPigai2 Sungguh tak bisa ber word² liat postingan ini,sungguh ber word postingan
@NataliusPigai2 U u a a,
@NataliusPigai2 Shut up bitch.,shut bitch
@NataliusPigai2 Anda ga layak Pigai,layak pigai
"@NataliusPigai2 Saya hargai kritik, dikritik mengenai cara penulisan langsung blok.
🤣🤣🤣🤣 https://t.co/Ldr1m402pU",hargai kritik dikritik penulisan langsung blok
"@NataliusPigai2 kene samean les bahasa enggres nang aku cak, bayar nggawe peyek ae gapopo",kene samean les bahasa enggres nang cak bayar nggawe peyek gapopo
@NataliusPigai2 mungkin ini mantan crew grup band Bad English,mantan crew grup band bad english
"@NataliusPigai2 Pak Dina tra pernah jadi menlu, Pace.....",dina tra menlu pace
@NataliusPigai2 👽👽👽👽👽,
@NataliusPigai2 Kata katanya hr ini dulu pak,
@NataliusPigai2 Let this billboard ad speaks loudly to him https://t.co/S3g1PkNzLs,let this billboard speaks loudly him
@NataliusPigai2 Kocak bangetluu,kocak bangetluu
@NataliusPigai2 Sebutin 1 saja prestasi menlu saat ini,sebutin prestasi menlu
